easting,northing,vs30,uncertainty,station,q,geology_vs30,geology_stdv,tid,terrain_vs30,terrain_stdv,gid
2028418.59431931,5713066.07206598,156,0.1,709A,1,258.58496,0.5950514,16,218.11823,0.39540365,4
1932844.28486439,5601550.10767309,256,0.1,928B,1,269.16745,0.5950514,11,691.41766,0.7239429,4
1561993.72988904,5185419.65711767,435,0.1,CACS,1,196.45905,0.28294012,16,218.11823,0.39540365,4
1569283.76825587,5180329.27269318,197,0.1,CBGS,1,196.45905,0.28294012,15,220.0589,0.4556925,4
1571514.66248992,5179368.48359265,182,0.1,CCCC,1,196.45905,0.28294012,15,220.0589,0.4556925,4
1569904.77068858,5179600.83718991,196,0.1,CHHC,1,196.45905,0.28294012,13,255.27419,0.65902555,4
1569649.67535534,5176302.72341664,213,0.1,CMHS,1,196.45905,0.28294012,15,220.0589,0.4556925,4
2028522.14150519,5713256.36885356,156,0.1,GWTS,1,258.58496,0.5950514,16,218.11823,0.39540365,4
1929764.43802405,5604487.21285766,196,0.1,HCDS,1,261.7628,0.5950514,16,218.11823,0.39540365,4
1932836.63095407,5601555.1068722,256,0.1,HNPS,1,269.16745,0.5950514,11,691.41766,0.7239429,4
1572762.55538325,5197323.15551101,257,0.1,KPOC,1,196.45905,0.28294012,16,218.11823,0.39540365,4
1557078.510451,5169840.82036533,292,0.1,LINC,1,196.45905,0.28294012,16,218.11823,0.39540365,4
1568217.81241433,5184377.93104094,180,0.1,PPHS,1,196.45905,0.28294012,15,220.0589,0.4556925,4
1574364.65763256,5180742.87950496,196,0.1,PRPC,1,196.45905,0.28294012,16,218.11823,0.39540365,4
1570514.38714888,5181156.69008769,155,0.1,REHS,1,196.45905,0.28294012,16,218.11823,0.39540365,4
1564805.81635674,5179549.37843032,286,0.1,RHSC,1,196.45905,0.28294012,15,220.0589,0.4556925,4
1521355.3617328,5155267.59463953,452,0.1,RKAC,1,196.45905,0.28294012,15,220.0589,0.4556925,4
1550041.16168885,5173164.15625987,447,0.1,ROLC,1,196.45905,0.28294012,15,220.0589,0.4556925,4
1572789.46937932,5183010.90251931,201,0.1,SHLC,1,196.45905,0.28294012,15,220.0589,0.4556925,4
1544985.04425888,5163982.56862013,327,0.1,SLRC,1,196.45905,0.28294012,16,218.11823,0.39540365,4
1568766.12170711,5187192.33573973,219,0.1,SMTC,1,196.45905,0.28294012,15,220.0589,0.4556925,4
1557345.71297321,5177970.77580421,398,0.1,TPLC,1,196.45905,0.28294012,16,218.11823,0.39540365,4
1604394.79915375,5281441.45202593,504,0.1,WTMC,1,269.0047,0.5950514,11,691.41766,0.7239429,4
1802105.50852779,5815487.61686538,182,0.1,HBHS,1,263.54578,0.5950514,15,220.0589,0.4556925,4
1933261.13796534,5620565.33963384,176,0.1,014A,1,183.16321,0.2840642,15,220.0589,0.4556925,3
2036798.87112874,5711013.53640194,275,0.1,GHHS,1,271.24573,0.5950514,15,220.0589,0.4556925,3
1933111.06529977,5624044.50276154,243,0.1,NAAS,1,182.06424,0.2840642,16,218.11823,0.39540365,3
1933299.61897675,5620542.88917589,176,0.1,NCDS,1,183.16321,0.2840642,15,220.0589,0.4556925,3
1935057.33832275,5619744.70983993,230,0.1,NCHS,1,175.85156,0.2840642,15,220.0589,0.4556925,3
1748946.87189473,5427751.256896,323,0.1,FKPS,1,418,0.25372875,255,NA,NA,2
1749605.65599732,5430010.42431875,210,0.1,PIPS,1,418,0.25372875,255,NA,NA,2
1748637.57650758,5429504.89386967,453,0.1,POTS,1,418,0.25372875,2,730.71454,0.7424247,2
1749127.93534164,5426794.65594586,246,0.1,RQGS,1,242,0.25372875,13,255.27419,0.65902555,2
1749133.80125538,5427454.22772121,292,0.1,TEPS,1,418,0.25372875,255,NA,NA,2
1749334.47258227,5429133.8676537,271,0.1,TFSS,1,348.56216,0.25372875,11,691.41766,0.7239429,2
1748934.61604341,5428650.58471672,286,0.1,VUWS,1,395.59198,0.25372875,16,218.11823,0.39540365,2
1749246.26462362,5428760.70991172,244,0.1,CPLB,1,340.61697,0.25372875,255,NA,NA,2
1763209.60825168,5430872.98926194,120,0.1,646A,1,159.1076,0.3545938,13,255.27419,0.65902555,1
1763194.98399525,5430962.30098469,120,0.1,646B,1,159.1076,0.3545938,13,255.27419,0.65902555,1
1763194.98399525,5430962.30098469,120,0.1,646C,1,159.1076,0.3545938,13,255.27419,0.65902555,1
1678813.11714723,5404452.78385736,402,0.1,MGCS,1,782.0686,0.6023249,16,218.11823,0.39540365,1
1763234.40635468,5430838.11067786,120,0.1,WDAS,1,159.1076,0.3545938,13,255.27419,0.65902555,1
